acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,attitude_control_error_magnitude_rad,attitude_control_error_rad,attitude_quaternion,attitude_rad,attitude_rate_rad_s,candidate_index,configuration_variant_id,drag_force_n,event_id,fidelity,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,left_wing_flap_deg,lower_left_body_flap_deg,lower_right_body_flap_deg,mass_kg,mass_property_profile_id,mission_bank_command_deg,mission_profile_id,mission_segment,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,phase,pitch_deg,position_m,projected_area_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,pseudo6dof_profile_id,query_id,right_wing_flap_deg,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,rudder_deg,specific_energy_j_per_kg,speed_m_s,surface_allocation_achieved_bank_deg,surface_allocation_achieved_pitch_deg,surface_allocation_achieved_yaw_deg,surface_allocation_active,surface_allocation_requested_bank_deg,surface_allocation_requested_pitch_deg,surface_allocation_requested_yaw_deg,surface_allocation_residual_deg,surface_allocation_saturated,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,upper_left_body_flap_deg,upper_right_body_flap_deg,velocity_m_s,wind_velocity_m_s,yaw_deg
2.4795597354217103,0.0,8.531047744931882,160196.41864927378,0.0,6432.385045885509,0.0,0.0,0.0,228.28264424966204,"[206.8022127383442, 0.0, -96.67373206896679]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,47821.08943540825,booster-release,rigid_body_6dof,160196.41864927378,0.0,6432.385045885509,21483.153503667243,0.0,158879.64703186433,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[5901.243558111277, 0.0, 541.4081150653606]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,31365.882724414598,228.28264424966204,,,,,,,,,,,74.99999999999767,76521.44374664605,0.0,-8321.770639551418,76972.61343912146,21483.153503667243,0.0,73913.85076686433,0.0,0.0,0.0,4.880860748016399e-11,5.744500684479519e-16,,,"[206.8022127383442, 0.0, -96.67373206896679]","[0.0, 0.0, 0.0]",0.0
1.7734754597742186,0.0,8.564511082313427,159419.63621955685,0.0,12507.375723989171,0.0,0.0,0.0,226.75050726092604,"[208.92845152137073, 0.0, -88.11750500308953]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,47697.01123521221,booster-release,rigid_body_6dof,159419.63621955685,0.0,12507.375723989171,15365.568731029809,0.0,159169.57673327177,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[6109.16774911704, 0.0, 449.009711945804]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,30111.177363196955,226.75050726092604,,,,,,,,,,,75.99999999999761,75744.66131692912,0.0,-2246.7799614477553,75777.97660409965,15365.568731029809,0.0,74203.78046827177,0.0,0.0,0.0,7.296392548644355e-11,8.587446795517129e-16,,,"[208.92845152137073, 0.0, -88.11750500308953]","[0.0, 0.0, 0.0]",0.0
1.0772592859343106,0.0,8.498490331541635,157808.85511862682,0.0,18348.492765741583,0.0,0.0,0.0,224.90175715021613,"[210.35246289547993, 0.0, -79.57789720180172]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,47387.534906012166,booster-release,rigid_body_6dof,157808.85511862682,0.0,18348.492765741583,9333.482179263461,0.0,158597.56634650988,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[6318.8662416270445, 0.0, 365.1675198404914]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,28871.47024307115,224.90175715021613,,,,,,,,,,,76.99999999999756,74133.88021599909,0.0,3594.3370803046564,74220.96371596749,9333.482179263461,0.0,73631.77008150988,0.0,0.0,0.0,8.765306796995561e-11,1.0316276881178666e-15,,,"[210.35246289547993, 0.0, -79.57789720180172]","[0.0, 0.0, 0.0]",0.0
0.403312935065749,0.0,8.338185414304013,155427.1019908031,0.0,23857.742131078325,0.0,0.0,0.0,222.75943044738295,"[211.09040793775517, 0.0, -71.15197488414887]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,46902.996638489436,booster-release,rigid_body_6dof,155427.1019908031,0.0,23857.742131078325,3494.343600703156,0.0,157208.6685130714,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[6529.643854707056, 0.0, 289.81595261821894]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,27653.00553836468,222.75943044738295,,,,,,,,,,,77.9999999999975,71752.12708817536,0.0,9103.586445641398,72327.33250888588,3494.343600703156,0.0,72242.8722480714,0.0,0.0,0.0,4.3655745685100555e-11,5.13803761091611e-16,,,"[211.09040793775517, 0.0, -71.15197488414887]","[0.0, 0.0, 0.0]",0.0
-0.23726168101374256,0.0,8.090810759788676,152352.63664107685,0.0,28951.25120485595,0.0,0.0,0.0,220.3477314837872,"[211.17023087761459, 0.0, -62.93056778026177]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,46256.192081227295,booster-release,rigid_body_6dof,152352.63664107685,0.0,28951.25120485595,-2055.658930471167,0.0,155065.38976888507,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[6740.827568527086, 0.0, 222.7953081874852]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,26461.43699406239,220.3477314837872,,,,,,,,,,,78.99999999999744,68677.66173844913,0.0,14197.095519419025,70129.72795504308,-2055.658930471167,0.0,70099.59350388507,0.0,0.0,0.0,4.425792234759297e-11,5.20891044315725e-16,,,"[211.17023087761459, 0.0, -62.93056778026177]","[0.0, 0.0, 0.0]",0.0
-0.8349876145009819,0.0,7.76520966036006,148675.17233850143,0.0,33561.462966351995,0.0,0.0,0.0,217.69171959968543,"[210.6301880849855, 0.0, -54.99644215357665]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,45461.92206906741,booster-release,rigid_body_6dof,148675.17233850143,0.0,33561.462966351995,-7234.416190797958,0.0,152244.3492833256,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[6951.777599122245, 0.0, 163.858950655593]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,25301.749769580703,217.69171959968543,,,,,,,,,,,79.99999999999739,65000.197435873706,0.0,18807.30728091507,67666.3910214024,-7234.416190797958,0.0,67278.5530183256,0.0,0.0,0.0,5.208792959193071e-11,6.1304585941234e-16,,,"[210.6301880849855, 0.0, -54.99644215357665]","[0.0, 0.0, 0.0]",0.0
-1.382229864093773,0.0,7.371421305840542,144491.85509667994,0.0,37638.33598727569,0.0,0.0,0.0,214.81700939347135,"[209.5171053256281, 0.0, -47.422885832943685]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,44536.50240783842,booster-release,rigid_body_6dof,144491.85509667994,0.0,37638.33598727569,-11975.777765494859,0.0,148832.52760093304,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[7161.896857246797, 0.0, 112.68211740490297]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,24178.207849026174,214.81700939347135,,,,,,,,,,,80.99999999999733,60816.88019405221,0.0,22884.180301838765,64979.8324453424,-11975.777765494859,0.0,63866.731335933044,0.0,0.0,0.0,7.275957614183426e-11,8.563396018193517e-16,,,"[209.5171053256281, 0.0, -47.422885832943685]","[0.0, 0.0, 0.0]",0.0
-1.873301209571385,0.0,6.920232641338213,139903.2806841725,0.0,41149.57323023503,0.0,0.0,0.0,211.7494928709041,"[207.8844737654939, 0.0, -40.272736414710366]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,43497.26473507055,booster-release,rigid_body_6dof,139903.2806841725,0.0,41149.57323023503,-16230.469009847438,0.0,144923.3838928184,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[7370.638574582784, 0.0, 68.87192081299543]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,23094.326687783298,211.7494928709041,,,,,,,,,,,81.99999999999727,56228.30578154477,0.0,26395.417544798103,62115.541037868636,-16230.469009847438,0.0,59957.587627818415,0.0,0.0,0.0,6.558459564010244e-11,7.71894085892522e-16,,,"[207.8844737654939, 0.0, -40.272736414710366]","[0.0, 0.0, 0.0]",0.0
-2.304463112152301,0.0,6.422744613058043,135009.79227406214,0.0,44079.97714559253,0.0,0.0,0.0,208.51509035572724,"[205.79049346422045, 0.0, -33.59785269641099]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,42362.07302382127,booster-release,rigid_body_6dof,135009.79227406214,0.0,44079.97714559253,-19966.09884999875,0.0,140613.0978669962,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[7577.511990942853, 0.0, 31.97809894875593]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,22052.869477084365,208.51509035572724,,,,,,,,,,,82.99999999999721,51334.817371434416,0.0,29325.821460155603,59120.785506211345,-19966.09884999875,0.0,55647.301601996194,0.0,0.0,0.0,2.9330322825621076e-11,3.4520152949714815e-16,,,"[205.79049346422045, 0.0, -33.59785269641099]","[0.0, 0.0, 0.0]",0.0
-2.6738352048340297,0.0,5.889977296652366,129908.24738457722,0.0,46430.08331380624,0.0,0.0,0.0,205.13953482971243,"[203.29616304327223, 0.0, -27.439002205511635]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,41148.876237081946,booster-release,rigid_body_6dof,129908.24738457722,0.0,46430.08331380624,-23166.375598202518,0.0,135997.14856092577,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[7782.086100429569, 0.0, 1.5040835377342343]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,21055.86439590072,205.13953482971243,,,,,,,,,,,83.99999999999716,46233.27248194949,0.0,31675.92762836931,56043.55338045475,-23166.375598202518,0.0,51031.35229592577,0.0,0.0,0.0,4.3807065881236834e-11,5.15584715343653e-16,,,"[203.29616304327223, 0.0, -27.439002205511635]","[0.0, 0.0, 0.0]",0.0
-2.9718849663257885,0.0,5.292718237058865,124363.73326355628,0.0,48074.605465894536,0.0,0.0,0.0,201.65457620677023,"[200.46774695597176, 0.0, -21.846064531823032]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.7660444431189781, 0.0, -0.6427876096865394, 0.0]",,"[0.0, 0.0, 0.0]",2,nominal,39769.69491491577,booster-release,rigid_body_6dof,124363.73326355628,0.0,48074.605465894536,-25748.708536743266,0.0,130822.43634270171,-83674.97490262773,0.0,-14754.155685436926,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,glide,-80.00000000000006,"[7983.992855123926, 0.0, -23.088473705699386]",26.612075808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,query-000002,,0.0,0.0,0.0,,20105.863471900055,201.65457620677023,,,,,,,,,,ground_contact,84.9999999999971,40688.75836092855,0.0,33320.44978045761,52591.134524043446,-25748.708536743266,0.0,45856.64007770171,0.0,0.0,0.0,4.425792234759297e-11,5.20891044315725e-16,,,"[200.46774695597176, 0.0, -21.846064531823032]","[0.0, 0.0, 0.0]",0.0
2.523786163463105,0.0,-5.4353241374425725,-61124.61162150002,0.0,-3.4745319011051388e-12,0.0,0.0,0.0,250.0,"[125.00000000000003, 0.0, 216.50635094610965]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,61124.61162149999,,rigid_body_6dof_surface_allocated,58875.38837849998,0.0,-3.4745319011051388e-12,29437.694189250004,0.0,50987.581993456086,-99060.96209633096,0.0,-57192.87313250001,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11664.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[0.0, 0.0, 0.0]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,31250.0,250.0,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,0.0,-40185.57371783098,0.0,-57192.87313250001,69899.24943932853,29437.694189250004,0.0,-63398.16427154391,0.0,0.0,0.0,2.9103830456733704e-11,2.544358139632906e-16,14.999999999999998,14.999999999999998,"[125.00000000000003, 0.0, 216.50635094610965]","[0.0, 0.0, 0.0]",0.0
2.5926126646720467,0.0,-5.118581184987518,-58059.291877860924,0.0,1142.13964303261,0.0,0.0,0.0,246.7588889695603,"[127.55865097783237, 0.0, 211.23148403163609]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,58070.524849727626,,rigid_body_6dof_surface_allocated,61940.708122139076,0.0,1142.13964303261,29981.232115534018,0.0,54213.29658368585,-98211.6812937287,0.0,-56702.54063250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11564.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[126.2735907274151, 0.0, 213.84252703182167]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,32542.05346046251,246.7588889695603,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,1.0,-36270.97317158963,0.0,-55560.40098946741,66351.6514709663,29981.232115534018,0.0,-59191.78468131415,0.0,0.0,0.0,1.0289757937229989e-11,9.073454048487771e-17,14.999999999999998,14.999999999999998,"[127.55865097783237, 0.0, 211.23148403163609]","[0.0, 0.0, 0.0]",0.0
2.65628525598545,0.0,-4.825240365148808,-55317.599838121816,0.0,2181.552953920691,0.0,0.0,0.0,243.90881142204907,"[130.18350829121027, 0.0, 206.26139352362839]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,55360.59993480322,,rigid_body_6dof_surface_allocated,64682.400161878184,0.0,2181.552953920691,30451.919803142802,0.0,57107.37819489754,-97362.40049112642,0.0,-56212.20813250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11464.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[255.13936497638434, 0.0, 422.564524822452]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,33889.696542008445,243.90881142204907,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,2.0000000000000004,-32680.000329248236,0.0,-54030.65517857933,63145.024511407115,30451.919803142802,0.0,-55317.038070102455,0.0,0.0,0.0,1.0289757937229989e-11,9.152600724183968e-17,14.999999999999998,14.999999999999998,"[130.18350829121027, 0.0, 206.26139352362839]","[0.0, 0.0, 0.0]",0.0
2.715283493746906,0.0,-4.552353563706763,-52860.94334145704,0.0,3132.442958518004,0.0,0.0,0.0,241.42597562360666,"[132.86966413118594, 0.0, 201.57418996358675]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,52953.67343100098,,rigid_body_6dof_surface_allocated,67139.05665854296,0.0,3132.442958518004,30856.753151289216,0.0,59710.350131679974,-96513.11968852417,0.0,-55721.87563250003,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11364.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[386.66103523654004, 0.0, 626.4595794967562]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,35286.720688177025,241.42597562360666,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,2.999999999999997,-29374.063029981204,0.0,-52589.432673982024,60236.89905581623,30856.753151289216,0.0,-51733.401133320025,0.0,0.0,0.0,2.4404303740081994e-11,2.1898315036122087e-16,14.999999999999998,14.999999999999998,"[132.86966413118594, 0.0, 201.57418996358675]","[0.0, 0.0, 0.0]",0.0
2.770018236437169,0.0,-4.2973949401701494,-50656.35358368007,0.0,4006.881063701219,0.0,0.0,0.0,239.2889388148153,"[135.61265473465036, 0.0, 197.1507142136212]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,50814.57718266938,,rigid_body_6dof_surface_allocated,69343.64641631993,0.0,4006.881063701219,31201.762417051912,0.0,62056.79991942941,-95663.83888592188,0.0,-55231.54313250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11264.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[520.8976339320125, 0.0, 825.800788046071]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,36727.93741765222,239.2889388148153,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,3.9999999999999933,-26320.192469601956,0.0,-51224.662068798796,57590.95880170364,31201.762417051912,0.0,-48406.28634557058,0.0,0.0,0.0,7.275957614183426e-12,6.586777411531365e-17,14.999999999999998,14.999999999999998,"[135.61265473465036, 0.0, 197.1507142136212]","[0.0, 0.0, 0.0]",0.0
2.820844168604346,0.0,-4.058189204782,-48675.52173750336,0.0,4815.162153800422,0.0,0.0,0.0,237.47822671726598,"[138.40839817674828, 0.0, 192.97415235964604]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,48913.10870293926,,rigid_body_6dof_surface_allocated,71324.47826249665,0.0,4815.162153800422,31492.18638271578,0.0,64176.39116389328,-94814.55808331963,0.0,-54741.21063250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11164.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[657.9039253207552, 0.0, 1020.8432901290304]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,38209.006933532444,237.47822671726598,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,4.99999999999999,-23490.079820822983,0.0,-49926.048478699595,55176.02891370579,31492.18638271578,0.0,-45306.03010110672,0.0,0.0,0.0,1.4999770885397668e-11,1.3700620348074898e-16,14.999999999999998,14.999999999999998,"[138.40839817674828, 0.0, 192.97415235964604]","[0.0, 0.0, 0.0]",0.0
2.8680698912760434,0.0,-3.8328538779142507,-46894.02403701868,0.0,5566.090643945168,0.0,0.0,0.0,235.97602357190138,"[141.25314342125296, 0.0, 189.02971505671138]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,47223.202511489,,rigid_body_6dof_surface_allocated,73105.97596298132,0.0,5566.090643945168,31732.61208406727,0.0,66094.67767436894,-93965.27728071736,0.0,-54250.87813250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,11064.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[797.73076101783, 0.0, 1211.8264481605047]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,39726.29968825649,235.97602357190138,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,5.999999999999987,-20859.30131773604,0.0,-48684.78748855485,52965.26205230983,31732.61208406727,0.0,-42407.07859063106,0.0,0.0,0.0,3.637978807091713e-12,3.3529215860861003e-17,14.999999999999998,14.999999999999998,"[141.25314342125296, 0.0, 189.02971505671138]","[0.0, 0.0, 0.0]",0.0
2.9119660956847664,0.0,-3.6197524915971897,-45290.6942972117,0.0,6267.212668333892,0.0,0.0,0.0,234.76591982680867,"[144.14342846559447, 0.0, 185.30436892397222]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,45722.258742909995,,rigid_body_6dof_surface_allocated,74709.30570278829,0.0,6267.212668333892,31927.087469697348,0.0,67833.76297187925,-93115.99647811509,0.0,-53760.54563250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,10964.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[940.4253892759505, 0.0, 1398.9757336815364]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,41276.78393477181,234.76591982680867,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,6.999999999999983,-18406.690775326802,0.0,-47493.332964166126,50935.47821846427,31927.087469697348,0.0,-39687.32829312075,0.0,0.0,0.0,1.0913936421275139e-11,1.0150507489155122e-16,14.999999999999998,14.999999999999998,"[144.14342846559447, 0.0, 185.30436892397222]","[0.0, 0.0, 0.0]",0.0
2.9527722150721014,0.0,-3.417456415885104,-43847.11261746317,0.0,6925.005944740605,0.0,0.0,0.0,233.8327071596072,"[147.0760458699252, 0.0, 181.78661025735167]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.8660254037844387, 0.0, -0.49999999999999994, 0.0]",,"[0.0, 0.0, 0.0]",0,nominal,44390.59576332798,,rigid_body_6dof_surface_allocated,76152.88738253684,0.0,6925.005944740605,32079.212621764815,0.0,69412.83801718264,-92266.71567551284,0.0,-53270.21313250002,0.0,31190.760000000002,0.0,160480.6870520227,160480.6870520227,-0.0,14.999999999999998,14.999999999999998,10864.1,generic_slender_body_v1,0.0,none,unprofiled,0.0,0.0,0.0,boost,-59.99999999999999,"[1086.0317262297713, 0.0, 1582.5043670010973]",26.612075808,100.0,120000.0,0.0,0.0,0.0,0.0,0.0,,query-000000,0.0,0.0,0.0,0.0,0.0,42857.933919446616,233.8327071596072,0.0,59.99999999999999,0.0,1.0,0.0,59.99999999999999,0.0,0.0,0.0,,7.99999999999998,-16113.828292976003,0.0,-46345.20718775942,49066.625026914786,32079.212621764815,0.0,-37127.58824781736,0.0,0.0,0.0,9.094947017729282e-12,8.536615946239271e-17,14.999999999999998,14.999999999999998,"[147.0760458699252, 0.0, 181.78661025735167]","[0.0, 0.0, 0.0]",0.0
