time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
80.0,50.00000000000085,12146.042338803563,311.7619582184502,152.4,2,3,left-turn,0.7372763761281931,12191.998112568766,300.0,152.4,89.55996841333955,0.0,-6.000000000000001,-82.96296296296295,15.94875502938409,88.26160360825499,-0.723988430456907,0.7,-0.015170370370369751,483.64369621108744,0.0,-36291.719399705864,13815.446581274236,0.44945209377969714,4.713756175158455e-07,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
82.0,50.000000000000874,12450.842338803563,311.76196072605705,152.4,2,3,left-turn,4.9360423613531434,12496.767303225002,300.0,152.4,88.86141826951607,0.0,-6.000000000000001,77.46521967366755,-64.26533628893115,91.98332785866832,1.4,-0.7,0.032478171010515186,483.64328163152277,0.0,-36291.711743719876,13815.4465779738,0.449452093792497,1.5712520583861516e-07,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
84.0,51.17042912354942,12755.640091576885,311.761961561926,152.4,2,3,left-turn,12.850150206683564,12801.462652887692,300.0,152.4,88.16286812569253,0.0,-6.000000000000001,-82.96296296296295,15.94875502938409,73.99547918794863,-1.4,0.7,-0.15697359232727193,483.6431434383321,0.0,-36291.70919172455,13815.446576873655,0.44945209379676365,5.2375068612871714e-08,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
86.0,54.784053264140496,13060.41866976205,311.76196184054896,152.4,2,3,left-turn,24.47842353520413,13106.038870719049,300.0,152.4,87.46431798186903,0.0,-6.000000000000001,77.46521967366755,-64.26533628893115,125.56168074972274,1.4,-0.7,0.45,483.6430973739334,0.0,-36291.70834105944,13815.446576506942,0.44945209379818585,1.7458356204290574e-08,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
88.0,61.476923303814786,13365.145179095636,311.76196193342327,152.4,2,3,left-turn,39.8191338852244,13410.450683589399,300.0,152.4,86.76576783804555,0.0,-6.000000000000001,-82.96296296296295,15.94875502938409,73.99547918794863,-1.4,0.7,-0.45,483.6430820191399,0.0,-36291.7080575044,13815.4465763847,0.4494520937986599,5.819452068096858e-09,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
90.0,71.56639822246008,13669.778142669616,311.7619619643814,152.4,2,3,left-turn,58.870000967181646,13714.652842806723,300.0,152.4,86.06721769422201,0.0,-6.000000000000001,77.46521967366755,-64.26533628893115,125.56168074972274,1.4,-0.7,0.45,483.64307690087116,0.0,-36291.70796298606,13815.446576343955,0.44945209379881795,1.9398173560322866e-09,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
92.0,85.21017210367805,13974.272621165168,311.76196197470074,152.4,2,3,left-turn,81.6281930026086,14018.600130842553,300.0,152.4,85.36866755039853,0.0,-6.000000000000001,-82.96296296296295,15.94875502938409,73.99547918794863,-1.4,0.7,-0.45,483.64307519478643,0.0,-36291.70793147994,13815.446576330372,0.4494520937988706,6.466057853440954e-10,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
94.0,102.48581234244273,14278.582647707739,311.7619619781405,152.4,2,3,left-turn,108.09032714504951,14322.24736805324,300.0,152.4,84.67011740657505,0.0,-6.000000000000001,77.46521967366755,-64.26533628893115,125.56168074972274,1.4,-0.7,0.45,483.6430746260867,0.0,-36291.707920977904,13815.446576325847,0.4494520937988882,2.1553526178136513e-10,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
96.0,123.43054235835216,14582.662173957962,311.7619619792871,152.4,2,3,left-turn,138.25246998289964,14625.549419395604,300.0,152.4,83.9715672627515,0.0,-6.000000000000001,-82.96296296296295,15.94875502938409,73.99547918794863,-1.4,0.7,-0.45,483.64307443652615,0.0,-36291.70791747723,13815.446576324339,0.44945209379889406,7.184508726045504e-11,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
98.0,148.06113836366632,14886.465356529217,311.7619619796693,152.4,2,3,left-turn,172.11013812407083,14928.46120113593,300.0,152.4,83.27301711892802,0.0,-6.000000000000001,77.46521967366755,-64.26533628893115,125.56168074972274,1.4,-0.7,0.45,483.64307437333446,0.0,-36291.70791631033,13815.446576323835,0.44945209379889595,2.3948362420151677e-11,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
