query_id,air_relative_speed_m_s,air_relative_velocity_m_s,configuration_variant_id,drag_force_n,event_id,mass_kg,mass_property_profile_id,mission_bank_command_deg,mission_profile_id,mission_segment,position_m,projected_area_m2,pseudo6dof_profile_id,query_id,specific_energy_j_per_kg,termination,time_s,velocity_m_s,wind_velocity_m_s
query-000000,213.28812575909072,"[201.95382325474293, 0.0, -68.60377440504095]",nominal,42151.14365227636,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[9848.827358616987, 0.0, 459.1602306740374]",26.612075808,,query-000000,27248.7359710524,,79.0,"[201.95382325474293, 0.0, -68.60377440504095]","[0.0, 0.0, 0.0]"
query-000000,211.46326447785356,"[202.1164606227571, 0.0, -62.17434011680484]",nominal,41752.85636136185,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[10050.901870303942, 0.0, 393.78357480640705]",26.612075808,,query-000000,26220.05380569057,,80.0,"[202.1164606227571, 0.0, -62.17434011680484]","[0.0, 0.0, 0.0]"
query-000000,209.42335968426585,"[201.81833239369547, 0.0, -55.92409401387952]",nominal,41236.58741036127,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[10252.906527933854, 0.0, 334.7516500353463]",26.612075808,,query-000000,25211.864059541822,,81.0,"[201.81833239369547, 0.0, -55.92409401387952]","[0.0, 0.0, 0.0]"
query-000000,207.18865639404945,"[201.08767934814472, 0.0, -49.90876228428452]",nominal,40613.18009707544,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[10454.394221220833, 0.0, 281.8568962974418]",26.612075808,,query-000000,24227.641601261053,,82.0,"[201.08767934814472, 0.0, -49.90876228428452]","[0.0, 0.0, 0.0]"
query-000000,204.77982081535887,"[199.9577766581921, 0.0, -44.17762518609451]",nominal,39894.3747979894,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[10654.948690317857, 0.0, 234.83919876530214]",26.612075808,,query-000000,23270.373335156994,,83.0,"[199.9577766581921, 0.0, -44.17762518609451]","[0.0, 0.0, 0.0]"
query-000000,202.21775446227588,"[198.46579815620026, 0.0, -38.773021316214994]",nominal,39092.510672157536,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[10854.188995626064, 0.0, 193.39260197930096]",26.612075808,,query-000000,22342.54367008296,,84.0,"[198.46579815620026, 0.0, -38.773021316214994]","[0.0, 0.0, 0.0]"
query-000000,199.52342570825095,"[196.65166745648656, 0.0, -33.73009180152586]",nominal,38220.23895269024,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[11051.772841032465, 0.0, 157.17239882951247]",26.612075808,,query-000000,21446.13340815941,,85.0,"[196.65166745648656, 0.0, -33.73009180152586]","[0.0, 0.0, 0.0]"
query-000000,196.71772085762098,"[194.55694395522153, 0.0, -29.076747724284253]",nominal,37290.25768942378,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[11247.39876201741, 0.0, 125.80236192075543]",26.612075808,,query-000000,20582.630582238617,,86.0,"[194.55694395522153, 0.0, -29.076747724284253]","[0.0, 0.0, 0.0]"
query-000000,193.8213156532266,"[192.2237837744657, 0.0, -24.833834842310825]",nominal,36315.07540055722,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[11440.807234274682, 0.0, 98.88190640915764]",26.612075808,,query-000000,19753.05144826122,,87.0,"[192.2237837744657, 0.0, -24.833834842310825]","[0.0, 0.0, 0.0]"
query-000000,190.8545670447411,"[189.69400638653443, 0.0, -21.01546342246602]",nominal,35306.80857444629,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[11631.780793961412, 0.0, 75.99300271254252]",26.612075808,,query-000000,18957.96966096874,,88.0,"[189.69400638653443, 0.0, -21.01546342246602]","[0.0, 0.0, 0.0]"
query-000000,187.83742406419017,"[187.00828790676817, 0.0, -17.62946775287659]",nominal,34277.01554793936,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[11820.143286556244, 0.0, 56.706691544543986]",26.612075808,,query-000000,18197.55161617051,,89.0,"[187.00828790676817, 0.0, -17.62946775287659]","[0.0, 0.0, 0.0]"
query-000000,184.7893558252165,"[184.20549268608184, 0.0, -14.67795934645961]",nominal,33236.56713700669,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[12005.7583775533, 0.0, 40.58908964026564]",26.612075808,,query-000000,17471.596009069945,,90.0,"[184.20549268608184, 0.0, -14.67795934645961]","[0.0, 0.0, 0.0]"
query-000000,181.72929399977076,"[181.32214648012473, 0.0, -12.157939525072253]",nominal,32195.552614561384,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[12188.527465571315, 0.0, 27.206809853243797]",26.612075808,,query-000000,16779.575810674873,,91.0,"[181.32214648012473, 0.0, -12.157939525072253]","[0.0, 0.0, 0.0]"
query-000000,178.67558663792315,"[178.39204751179207, 0.0, -10.061940417061606]",nominal,31163.218270074733,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[12368.387138127926, 0.0, 16.13175205700074]",26.612075808,,query-000000,16120.681076512778,,92.0,"[178.39204751179207, 0.0, -10.061940417061606]","[0.0, 0.0, 0.0]"
query-000000,175.64595988385605,"[175.44600636336042, 0.0, -8.378667833782757]",nominal,30147.934849762318,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[12545.30630382188, 0.0, 6.945250103122415]",26.612075808,,query-000000,15493.86124868437,,93.0,"[175.44600636336042, 0.0, -8.378667833782757]","[0.0, 0.0, 0.0]"
query-000000,172.65753624944637,"[172.51174717954476, 0.0, -7.093793681079325]",nominal,29154.6058327148,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[12719.283123578263, 0.0, -0.7584158462639783]",26.612075808,,query-000000,14897.874893105678,ground_contact,94.0,"[172.51174717954476, 0.0, -7.093793681079325]","[0.0, 0.0, 0.0]"
query-000001,249.99999999999997,"[85.5050358314172, 0.0, 234.92315519647707]",nominal,61124.611621499986,,11664.1,generic_slender_body_v1,0.0,none,unprofiled,"[0.0, 0.0, 0.0]",26.612075808,,query-000001,31249.999999999993,,0.0,"[85.5050358314172, 0.0, 234.92315519647707]","[0.0, 0.0, 0.0]"
query-000001,246.03138260416878,"[87.25977073633388, 0.0, 230.03733096426186]",nominal,57602.37378363749,,11564.1,generic_slender_body_v1,0.0,none,unprofiled,"[86.37772670472377, 0.0, 232.4510176804239]",26.612075808,,query-000001,32545.286385595173,,1.0,"[87.25977073633388, 0.0, 230.03733096426186]","[0.0, 0.0, 0.0]"
query-000001,242.44263004743172,"[89.06878005622127, 0.0, 225.4887608809191]",nominal,54455.470859561035,,11464.1,generic_slender_body_v1,0.0,none,unprofiled,"[174.5376233200478, 0.0, 460.187020619288]",26.612075808,,query-000001,33902.10747791406,,2.0,"[89.06878005622127, 0.0, 225.4887608809191]","[0.0, 0.0, 0.0]"
query-000001,239.20892144910925,"[90.92869338189739, 0.0, 221.25297923577665]",nominal,51637.68715947864,,11364.1,generic_slender_body_v1,0.0,none,unprofiled,"[264.53224642123814, 0.0, 683.5327515037053]",26.612075808,,query-000001,35313.620507956875,,3.0,"[90.92869338189739, 0.0, 221.25297923577665]","[0.0, 0.0, 0.0]"
query-000001,236.30837282110215,"[92.83650150728545, 0.0, 217.30860786734794]",nominal,49109.7404341337,,11264.1,generic_slender_body_v1,0.0,none,unprofiled,"[356.41096763294615, 0.0, 902.7900721832316]",26.612075808,,query-000001,36774.16979405419,,4.0,"[92.83650150728545, 0.0, 217.30860786734794]","[0.0, 0.0, 0.0]"
query-000001,233.72158316731964,"[94.78950363331568, 0.0, 213.63690795175805]",nominal,46838.0636201691,,11164.1,generic_slender_body_v1,0.0,none,unprofiled,"[450.2203075609667, 0.0, 1118.2408199255638]",26.612075808,,query-000001,38279.08555584218,,5.0,"[94.78950363331568, 0.0, 213.63690795175805]","[0.0, 0.0, 0.0]"
query-000001,231.43126007669082,"[96.78526396434526, 0.0, 210.22140904302995]",nominal,44793.829875380245,,11064.1,generic_slender_body_v1,0.0,none,unprofiled,"[546.0042217962172, 0.0, 1330.1492555173722]",26.612075808,,query-000001,39824.52226696189,,6.0,"[96.78526396434526, 0.0, 210.22140904302995]","[0.0, 0.0, 0.0]"
query-000001,229.42190960892603,"[98.82157587351442, 0.0, 207.04760020459418]",nominal,42952.16677763336,,10964.1,generic_slender_body_v1,0.0,none,unprofiled,"[643.8043474337003, 0.0, 1538.7641725641674]",26.612075808,,query-000001,41407.327977179506,,7.0,"[98.82157587351442, 0.0, 207.04760020459418]","[0.0, 0.0, 0.0]"
query-000001,227.67957857883061,"[100.89643220993877, 0.0, 204.10267139148164]",nominal,41291.51876930071,,10864.1,generic_slender_body_v1,0.0,none,unprofiled,"[743.6602169331295, 0.0, 1744.3207239198503]",26.612075808,,query-000001,43024.938078145555,,8.0,"[100.89643220993877, 0.0, 204.10267139148164]","[0.0, 0.0, 0.0]"
query-000001,226.19163984688223,"[103.00800062177052, 0.0, 201.37529576521297]",nominal,39793.12664469603,,10764.1,generic_slender_body_v1,0.0,none,unprofiled,"[845.609444878166, 0.0, 1947.0420106542406]",26.612075808,,query-000001,44675.288502093244,,9.0,"[103.00800062177052, 0.0, 201.37529576521297]","[0.0, 0.0, 0.0]"
query-000001,224.9466131317386,"[105.15460299986542, 0.0, 198.85544555626524]",nominal,38440.60009207593,,10664.1,generic_slender_body_v1,0.0,none,unprofiled,"[949.687892185651, 0.0, 2147.1404706576163]",26.612075808,,query-000001,46356.744476294545,,10.0,"[105.15460299986542, 0.0, 198.85544555626524]","[0.0, 0.0, 0.0]"
query-000001,223.93401532654107,"[107.33469832501859, 0.0, 196.53423558185682]",nominal,37219.56470590624,,10564.1,generic_slender_body_v1,0.0,none,unprofiled,"[1055.9298115138479, 0.0, 2344.819097374293]",26.612075808,,query-000001,48068.04181139938,,11.0,"[107.33469832501859, 0.0, 196.53423558185682]","[0.0, 0.0, 0.0]"
query-000001,223.14423543632023,"[109.5468683405344, 0.0, 194.40378968847685]",nominal,36117.36896719197,,10464.1,generic_slender_body_v1,0.0,none,unprofiled,"[1164.367976973921, 0.0, 2540.27251386982]",26.612075808,,query-000001,49808.23835237142,,12.0,"[109.5468683405344, 0.0, 194.40378968847685]","[0.0, 0.0, 0.0]"
query-000001,222.56843014017966,"[111.78980558084969, 0.0, 192.45712629897565]",nominal,35122.839797453365,,10364.1,generic_slender_body_v1,0.0,none,unprofiled,"[1275.0338007272885, 0.0, 2733.687923179243]",26.612075808,,query-000001,51576.67371937774,,13.0,"[111.78980558084969, 0.0, 192.45712629897565]","[0.0, 0.0, 0.0]"
query-000001,222.1984366798078,"[114.06230337312016, 0.0, 190.68805996225578]",nominal,34226.07767557353,,10264.1,generic_slender_body_v1,0.0,none,unprofiled,"[1387.9574386269571, 0.0, 2925.245952436817]",26.612075808,,query-000001,53372.935850939786,,14.0,"[114.06230337312016, 0.0, 190.68805996225578]","[0.0, 0.0, 0.0]"
query-000001,220.10341886644687,"[114.19684775179887, 0.0, 188.16108779514173]",nominal,32841.827455599865,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[1503.1678867134922, 0.0, 3115.1214054815305]",26.612075808,,query-000001,54771.66282941473,,15.0,"[114.19684775179887, 0.0, 188.16108779514173]","[0.0, 0.0, 0.0]"
query-000001,208.63084314249795,"[104.30207370826786, 0.0, 180.68731590929298]",nominal,28873.91593334121,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[1612.3155134763615, 0.0, 3299.588755674212]",26.612075808,,query-000001,54121.3264260073,,16.0,"[104.30207370826786, 0.0, 180.68731590929298]","[0.0, 0.0, 0.0]"
query-000001,197.42909819091798,"[95.57324521650207, 0.0, 172.75417103869157]",nominal,25324.44788187793,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[1712.1606633133365, 0.0, 3476.343229317563]",26.612075808,,query-000001,53580.405736026645,,17.0,"[95.57324521650207, 0.0, 172.75417103869157]","[0.0, 0.0, 0.0]"
query-000001,186.48010756702797,"[87.90171057440286, 0.0, 164.46312594713817]",nominal,22149.633564733394,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[1803.814388860962, 0.0, 3644.9780607255966]",26.612075808,,query-000001,53132.43935831983,,18.0,"[87.90171057440286, 0.0, 164.46312594713817]","[0.0, 0.0, 0.0]"
query-000001,175.76829722224338,"[81.18597253419254, 0.0, 155.89526026176748]",nominal,19310.675837091683,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[1888.2826211630604, 0.0, 3805.1774248834145]",26.612075808,,query-000001,52763.290347936374,,19.0,"[81.18597253419254, 0.0, 155.89526026176748]","[0.0, 0.0, 0.0]"
query-000001,165.28072689763184,"[75.33200635850146, 0.0, 147.11494656156543]",nominal,16773.32268977389,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[1966.4735210145727, 0.0, 3956.6979435830854]",26.612075808,,query-000001,52460.81123034384,,20.0,"[75.33200635850146, 0.0, 147.11494656156543]","[0.0, 0.0, 0.0]"
query-000001,155.0073083232676,"[70.25320721044741, 0.0, 138.1729080184335]",nominal,14507.422309804026,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2039.2049499871414, 0.0, 4099.353555454466]",26.612075808,,query-000001,52214.558361409814,,21.0,"[70.25320721044741, 0.0, 138.1729080184335]","[0.0, 0.0, 0.0]"
query-000001,144.9411507459238,"[65.87009932867343, 0.0, 129.1087417411513]",nominal,12486.499137606437,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2107.2117604826735, 0.0, 4233.003168930316]",26.612075808,,query-000001,52015.54911636678,,22.0,"[65.87009932867343, 0.0, 129.1087417411513]","[0.0, 0.0, 0.0]"
query-000001,135.0790904676699,"[62.109900285679146, 0.0, 119.95299482745705]",nominal,10687.36119294934,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2171.1527160327855, 0.0, 4357.540608057791]",26.612075808,,query-000001,51856.05594479641,,23.0,"[62.109900285679146, 0.0, 119.95299482745705]","[0.0, 0.0, 0.0]"
query-000001,125.42248711969263,"[58.90600508695966, 0.0, 110.72887085121273]",nominal,9089.743538179457,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2231.616931317992, 0.0, 4472.886443521203]",26.612075808,,query-000001,51729.431979001936,,24.0,"[58.90600508695966, 0.0, 110.72887085121273]","[0.0, 0.0, 0.0]"
query-000001,115.97841050610667,"[56.19743444926195, 0.0, 101.45363504992761]",nominal,7675.98928352983,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[2289.1297753387394, 0.0, 4578.98137419746]",26.612075808,,query-000001,51629.96354503502,,25.0,"[56.19743444926195, 0.0, 101.45363504992761]","[0.0, 0.0, 0.0]"
