time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
10.5,9.793872480885353e-14,1599.4607568001206,45.35944969785024,152.4,0,1,outbound-climb,0.0,1600.2,63.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3480.253982238307,0.0,-92247.69277990102,14166.07729933242,0.44809840547361346,2.205567921276166,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
11.0,1.0260117252407176e-13,1675.6043064091082,48.29200028456458,152.4,0,1,outbound-climb,0.0,1676.4,66.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3490.3214650126465,0.0,-92426.31299575535,14162.217567216265,0.4481132403156385,2.2137357620526434,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
11.5,1.0726359459362201e-13,1751.747437192554,51.23540553955031,152.4,0,1,outbound-climb,0.0,1752.6000000000001,69.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3498.5395518798978,0.0,-92570.77894618681,14158.343548522436,0.44812813154964815,2.2205422960330417,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
12.0,1.1192599521940353e-13,1827.8902177726798,54.187856305745235,152.4,0,1,outbound-climb,0.0,1828.8000000000002,72.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3505.216908395715,0.0,-92686.7903173228,14154.45762440734,0.44814307003807935,2.2262144076833734,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
12.5,1.1658837792511497e-13,1904.032705695852,57.147844966124495,152.4,0,1,outbound-climb,0.0,1905.0,75.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3510.6106940766967,0.0,-92779.09570941786,14150.561779149737,0.4481580481656891,2.2309411673919834,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
13.0,1.212507456625301e-13,1980.1749491681944,60.114115182834105,152.4,0,1,outbound-climb,0.0,1981.2,78.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3514.9351557131686,0.0,-92851.6513164464,14146.657666302546,0.4481730595859263,2.2348801338158246,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
13.5,1.2591310090212574e-13,2056.3169885356556,63.08562001439945,152.4,0,1,outbound-climb,0.0,2057.4,81.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3518.3687873724766,0.0,-92907.75313901073,14142.746663817656,0.4481880990095643,2.238162605835693,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
14.0,1.3057544571003908e-13,2132.458857540816,66.06148701428413,152.4,0,1,outbound-climb,0.0,2133.6,84.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3521.060296035681,0.0,-92950.1471427465,14138.829919982136,0.44820316202855165,2.240897999185583,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
14.5,1.3523778181319443e-13,2208.6005843864905,69.04098914697445,152.4,0,1,outbound-climb,0.0,2209.8,87.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3523.1335720151137,0.0,-92981.12103956254,14134.908391697576,0.4482182449692117,2.243177493643825,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
15.0,1.399001106542672e-13,2284.742192633356,72.02352055181555,152.4,0,1,outbound-climb,0.0,2286.0,90.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3524.6918301206833,0.0,-93002.58075638159,14130.982876378976,0.44823334476989973,2.245077072359026,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
15.5,1.4456243343796727e-13,2360.8837019558177,75.00857634650966,152.4,0,1,outbound-climb,0.0,2362.2000000000003,93.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3525.8210598834203,0.0,-93016.11414530617,14127.054038536764,0.44824845887904413,2.2466600546216937,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
16.0,1.4922475116994202e-13,2437.0251287773444,77.9957357969083,152.4,0,1,outbound-climb,0.0,2438.4,96.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3526.5929000894457,0.0,-93023.04406340554,14123.12243192816,0.4482635851701717,2.24797920650725,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
16.5,1.538870646894271e-13,2513.166486803694,80.98464829198569,152.4,0,1,outbound-climb,0.0,2514.6,99.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3527.06703366121,0.0,-93024.47259548932,14119.188518016528,0.4482787218710928,2.249078499745214,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
17.0,1.5854937469661627e-13,2589.3077874698984,83.97502165641845,152.4,0,1,outbound-climb,0.0,2590.8,102.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3527.2931829084027,0.0,-93021.31789751025,14115.25268135397,0.4482938675048805,2.2499945774435166,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
17.5,1.6321168177558112e-13,2665.4490403145705,86.9666124111398,152.4,0,1,outbound-climb,0.0,2667.0,105.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3527.3127718244123,0.0,-93014.3448917992,14111.315242400078,0.4483090208406843,2.2507579755254365,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
18.0,1.6787398641344859e-13,2741.5902532930972,89.95921765718417,152.4,0,1,outbound-climb,0.0,2743.2000000000003,108.0,152.4,90.0,2.254574965935033,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,3527.1603109828384,0.0,-93004.19083997024,14107.376468204166,0.44832418085273723,2.251394140593703,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
