table_id,declared_id,name,function_name,source_kind,dimensions,shape,breakpoint_ids,flat_index,coordinates,value,issues
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,0,"[-24.0,-10.0]",-0.099,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,1,"[-24.0,-5.0]",-0.081,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,2,"[-24.0,0.0]",-0.081,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,3,"[-24.0,5.0]",-0.063,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,4,"[-24.0,10.0]",-0.025,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,5,"[-24.0,15.0]",0.044,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,6,"[-24.0,20.0]",0.097,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,7,"[-24.0,25.0]",0.113,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,8,"[-24.0,30.0]",0.145,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,9,"[-24.0,35.0]",0.167,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,10,"[-24.0,40.0]",0.174,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,11,"[-24.0,45.0]",0.166,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,12,"[-12.0,-10.0]",-0.048,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,13,"[-12.0,-5.0]",-0.038,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,14,"[-12.0,0.0]",-0.04,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,15,"[-12.0,5.0]",-0.021,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,16,"[-12.0,10.0]",0.016,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,17,"[-12.0,15.0]",0.083,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,18,"[-12.0,20.0]",0.127,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,19,"[-12.0,25.0]",0.137,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,20,"[-12.0,30.0]",0.162,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,21,"[-12.0,35.0]",0.177,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,22,"[-12.0,40.0]",0.179,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,23,"[-12.0,45.0]",0.167,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,24,"[0.0,-10.0]",-0.022,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,25,"[0.0,-5.0]",-0.02,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,26,"[0.0,0.0]",-0.021,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,27,"[0.0,5.0]",-0.004,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,28,"[0.0,10.0]",0.032,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,29,"[0.0,15.0]",0.094,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,30,"[0.0,20.0]",0.128,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,31,"[0.0,25.0]",0.13,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,32,"[0.0,30.0]",0.154,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,33,"[0.0,35.0]",0.161,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,34,"[0.0,40.0]",0.155,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,35,"[0.0,45.0]",0.138,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,36,"[12.0,-10.0]",-0.04,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,37,"[12.0,-5.0]",-0.038,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,38,"[12.0,0.0]",-0.039,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,39,"[12.0,5.0]",-0.025,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,40,"[12.0,10.0]",0.006,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,41,"[12.0,15.0]",0.062,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,42,"[12.0,20.0]",0.087,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,43,"[12.0,25.0]",0.085,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,44,"[12.0,30.0]",0.1,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,45,"[12.0,35.0]",0.11,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,46,"[12.0,40.0]",0.104,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,47,"[12.0,45.0]",0.091,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,48,"[24.0,-10.0]",-0.083,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,49,"[24.0,-5.0]",-0.073,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,50,"[24.0,0.0]",-0.076,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,51,"[24.0,5.0]",-0.072,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,52,"[24.0,10.0]",-0.046,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,53,"[24.0,15.0]",0.012,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,54,"[24.0,20.0]",0.024,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,55,"[24.0,25.0]",0.025,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,56,"[24.0,30.0]",0.043,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,57,"[24.0,35.0]",0.053,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,58,"[24.0,40.0]",0.047,
CX_table_def,CX_table_def,CX_table,Basic CX,inline-function,2,"[5,12]",DE1;ALPHA1,59,"[24.0,45.0]",0.04,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,0,[-10.0],0.77,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,1,[-5.0],0.241,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,2,[0.0],-0.1,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,3,[5.0],-0.416,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,4,[10.0],-0.731,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,5,[15.0],-1.053,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,6,[20.0],-1.366,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,7,[25.0],-1.646,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,8,[30.0],-1.917,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,9,[35.0],-2.12,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,10,[40.0],-2.248,
CZ0_table_def,CZ0_table_def,CZ0_table,Basic CZ,inline-function,1,[12],ALPHA1,11,[45.0],-2.229,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,0,"[-24.0,-10.0]",0.205,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,1,"[-24.0,-5.0]",0.168,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,2,"[-24.0,0.0]",0.186,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,3,"[-24.0,5.0]",0.196,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,4,"[-24.0,10.0]",0.213,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,5,"[-24.0,15.0]",0.251,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,6,"[-24.0,20.0]",0.245,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,7,"[-24.0,25.0]",0.238,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,8,"[-24.0,30.0]",0.252,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,9,"[-24.0,35.0]",0.231,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,10,"[-24.0,40.0]",0.198,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,11,"[-24.0,45.0]",0.192,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,12,"[-12.0,-10.0]",0.081,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,13,"[-12.0,-5.0]",0.077,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,14,"[-12.0,0.0]",0.107,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,15,"[-12.0,5.0]",0.11,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,16,"[-12.0,10.0]",0.11,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,17,"[-12.0,15.0]",0.141,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,18,"[-12.0,20.0]",0.127,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,19,"[-12.0,25.0]",0.119,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,20,"[-12.0,30.0]",0.133,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,21,"[-12.0,35.0]",0.108,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,22,"[-12.0,40.0]",0.081,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,23,"[-12.0,45.0]",0.093,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,24,"[0.0,-10.0]",-0.046,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,25,"[0.0,-5.0]",-0.02,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,26,"[0.0,0.0]",-0.009,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,27,"[0.0,5.0]",-0.005,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,28,"[0.0,10.0]",-0.006,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,29,"[0.0,15.0]",0.01,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,30,"[0.0,20.0]",0.006,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,31,"[0.0,25.0]",-0.001,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,32,"[0.0,30.0]",0.014,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,33,"[0.0,35.0]",0.0,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,34,"[0.0,40.0]",-0.013,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,35,"[0.0,45.0]",0.032,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,36,"[12.0,-10.0]",-0.174,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,37,"[12.0,-5.0]",-0.145,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,38,"[12.0,0.0]",-0.121,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,39,"[12.0,5.0]",-0.127,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,40,"[12.0,10.0]",-0.129,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,41,"[12.0,15.0]",-0.102,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,42,"[12.0,20.0]",-0.097,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,43,"[12.0,25.0]",-0.113,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,44,"[12.0,30.0]",-0.087,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,45,"[12.0,35.0]",-0.084,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,46,"[12.0,40.0]",-0.069,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,47,"[12.0,45.0]",-0.006,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,48,"[24.0,-10.0]",-0.259,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,49,"[24.0,-5.0]",-0.202,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,50,"[24.0,0.0]",-0.184,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,51,"[24.0,5.0]",-0.193,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,52,"[24.0,10.0]",-0.199,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,53,"[24.0,15.0]",-0.15,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,54,"[24.0,20.0]",-0.16,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,55,"[24.0,25.0]",-0.167,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,56,"[24.0,30.0]",-0.104,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,57,"[24.0,35.0]",-0.076,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,58,"[24.0,40.0]",-0.041,
Cm0_table_def,Cm0_table_def,Cm0_table,Basic Cm,inline-function,2,"[5,12]",DE1;ALPHA1,59,"[24.0,45.0]",-0.005,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,0,"[0.0,-10.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,1,"[0.0,-5.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,2,"[0.0,0.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,3,"[0.0,5.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,4,"[0.0,10.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,5,"[0.0,15.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,6,"[0.0,20.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,7,"[0.0,25.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,8,"[0.0,30.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,9,"[0.0,35.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,10,"[0.0,40.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,11,"[0.0,45.0]",0.0,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,12,"[5.0,-10.0]",-0.001,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,13,"[5.0,-5.0]",-0.004,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,14,"[5.0,0.0]",-0.008,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,15,"[5.0,5.0]",-0.012,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,16,"[5.0,10.0]",-0.016,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,17,"[5.0,15.0]",-0.022,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,18,"[5.0,20.0]",-0.022,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,19,"[5.0,25.0]",-0.021,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,20,"[5.0,30.0]",-0.015,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,21,"[5.0,35.0]",-0.008,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,22,"[5.0,40.0]",-0.013,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,23,"[5.0,45.0]",-0.015,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,24,"[10.0,-10.0]",-0.003,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,25,"[10.0,-5.0]",-0.009,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,26,"[10.0,0.0]",-0.017,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,27,"[10.0,5.0]",-0.024,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,28,"[10.0,10.0]",-0.03,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,29,"[10.0,15.0]",-0.041,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,30,"[10.0,20.0]",-0.045,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,31,"[10.0,25.0]",-0.04,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,32,"[10.0,30.0]",-0.016,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,33,"[10.0,35.0]",-0.002,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,34,"[10.0,40.0]",-0.01,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,35,"[10.0,45.0]",-0.019,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,36,"[15.0,-10.0]",-0.001,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,37,"[15.0,-5.0]",-0.01,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,38,"[15.0,0.0]",-0.02,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,39,"[15.0,5.0]",-0.03,
Cl0_table_def,Cl0_table_def,Cl0_table,Basic Cl,inline-function,2,"[7,12]",BETA1;ALPHA1,40,"[15.0,10.0]",-0.039,
