time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
82.0,7.657618528055769e-13,12505.840105714238,311.90949917230967,152.4,2,3,left-turn,4.9360423613531434,12496.767303225002,300.0,152.4,88.86141826951607,0.0,-6.000000000000001,0.0,2.145234829781838,89.77998420666975,0.0,0.0,0.0,483.63605189825284,0.0,-36291.20163895352,13815.252392447403,0.44945284689167314,1.5712520583861516e-07,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
84.0,1.1704291235493098,12810.63785848756,311.9095000081786,152.4,2,3,left-turn,12.850150206683564,12801.462652887692,300.0,152.4,88.16286812569253,0.0,-6.000000000000001,0.0,2.145234829781838,89.32070123809291,0.0,0.0,0.0,483.63591370700306,0.0,-36291.19908699403,13815.25239134726,0.4494528468959398,5.2375068612871714e-08,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
86.0,4.784053264140388,13115.416436672725,311.9095002868016,152.4,2,3,left-turn,24.47842353520413,13106.038870719049,300.0,152.4,87.46431798186903,0.0,-6.000000000000001,0.0,2.145234829781838,88.74178468189271,0.0,0.0,0.0,483.63586764325737,0.0,-36291.19823634085,13815.252390980542,0.44945284689736203,1.7458356204290574e-08,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
88.0,11.47692330381468,13420.142946006312,311.9095003796759,152.4,2,3,left-turn,39.8191338852244,13410.450683589399,300.0,152.4,86.76576783804555,0.0,-6.000000000000001,0.0,2.145234829781838,88.10305133188085,0.0,0.0,0.0,483.63585228867487,0.0,-36291.1979527898,13815.252390858304,0.44945284689783604,5.819452068096858e-09,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
90.0,21.56639822245998,13724.775909580292,311.909500410634,152.4,2,3,left-turn,58.870000967181646,13714.652842806723,300.0,152.4,86.06721769422201,0.0,-6.000000000000001,0.0,2.145234829781838,87.4344095849632,0.0,0.0,0.0,483.6358471704807,0.0,-36291.197858272775,13815.252390817557,0.44945284689799414,1.9398173560322866e-09,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
92.0,35.21017210367795,14029.270388075844,311.90950042095335,152.4,2,3,left-turn,81.6281930026086,14018.600130842553,300.0,152.4,85.36866755039853,0.0,-6.000000000000001,0.0,2.145234829781838,86.75081363959264,0.0,0.0,0.0,483.63584546441416,0.0,-36291.19782676712,13815.252390803978,0.44945284689804677,6.466057853440954e-10,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
94.0,52.485812342442635,14333.580414618415,311.9095004243931,152.4,2,3,left-turn,108.09032714504951,14322.24736805324,300.0,152.4,84.67011740657505,0.0,-6.000000000000001,0.0,2.145234829781838,86.0597405949956,0.0,0.0,0.0,483.63584489572713,0.0,-36291.197816265216,13815.252390799447,0.44945284689806436,2.1553526178136513e-10,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
96.0,73.43054235835206,14637.659940868638,311.9095004255397,152.4,2,3,left-turn,138.25246998289964,14625.549419395604,300.0,152.4,83.9715672627515,0.0,-6.000000000000001,0.0,2.145234829781838,85.36492900078532,0.0,0.0,0.0,483.6358447061666,0.0,-36291.19781276459,13815.252390797943,0.44945284689807025,7.184508726045504e-11,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
98.0,98.06113836366622,14941.463123439893,311.9095004259219,152.4,2,3,left-turn,172.11013812407083,14928.46120113593,300.0,152.4,83.27301711892802,0.0,-6.000000000000001,0.0,2.145234829781838,84.66824813176842,0.0,0.0,0.0,483.63584464297855,0.0,-36291.19781159771,13815.252390797437,0.4494528468980722,2.3948362420151677e-11,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
100.0,126.38387936546076,15244.944362303428,311.9095004260493,152.4,2,3,left-turn,209.65829886243347,15230.937687551359,300.0,152.4,82.57446697510453,0.0,-6.000000000000001,0.0,2.145234829781838,83.97063262534822,0.0,0.0,0.0,483.6358446219183,0.0,-36291.197811208745,13815.25239079727,0.4494528468980728,7.982787473383895e-12,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
102.0,158.39952243654508,15548.058265974547,311.90950042609177,152.4,2,3,left-turn,250.8913709258709,15532.933917622642,300.0,152.4,81.87591683128105,0.0,-6.000000000000001,0.0,2.145234829781838,83.27254980022637,0.0,0.0,0.0,483.635844614897,0.0,-36291.197811079095,13815.252390797214,0.449452846898073,2.6609291577946315e-12,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
104.0,194.1057903098025,15850.759607951359,311.9095004261059,152.4,2,3,left-turn,295.80322530591843,15834.405001717289,300.0,152.4,81.17736668745756,0.0,-6.000000000000001,0.0,2.145234829781838,82.57423331575369,0.0,0.0,0.0,483.63584461255596,0.0,-36291.19781103589,13815.252390797195,0.4494528468980731,8.869763859315438e-13,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
106.0,233.49861518428577,16153.003293325277,311.90950042611064,152.4,2,3,left-turn,344.3871861687847,16135.306128262093,300.0,152.4,80.47881654363403,0.0,-6.000000000000001,0.0,2.145234829781838,81.87580000160563,0.0,0.0,0.0,483.6358446117756,0.0,-36291.197811021484,13815.25239079719,0.4494528468980731,2.956587953105146e-13,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
108.0,276.57276077687925,16454.7443379007,311.90950042611223,152.4,2,3,left-turn,396.6360318476719,16435.59257040406,300.0,152.4,79.78026639981054,0.0,-6.000000000000001,0.0,2.145234829781838,81.17730827261983,0.0,0.0,0.0,483.63584461151913,0.0,-36291.197811016675,13815.252390797186,0.44945284689807313,9.855293177017153e-14,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
110.0,323.3221336340461,16755.937857315483,311.90950042611274,152.4,2,3,left-turn,452.54199591621966,16735.219692658742,300.0,152.4,79.08171625598706,0.0,-6.000000000000001,0.0,2.145234829781838,80.47878733621516,0.0,0.0,0.0,483.6358446114282,0.0,-36291.197811015074,13815.252390797186,0.44945284689807313,3.2850977256723846e-14,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
